building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
100,0,2016-04-05 03:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,17.2,0.0,10.0,0.0,1.0185e+03,290.0,2.1
150,0,2016-04-05 03:00:00,354.0,1,Office,65657,1.955e+03,8.0,8.2,,7.7,,1.0045e+03,210.0,2.6
0,0,2016-04-05 04:00:00,0.0,0,Education,7432,2.008e+03,,17.2,0.0,10.6,0.0,1.018e+03,300.0,3.1
50,0,2016-04-05 04:00:00,0.0,0,Other,4698,1.981e+03,,17.2,0.0,10.6,0.0,1.018e+03,300.0,3.1
50,1,2016-04-05 04:00:00,2828.09,0,Other,4698,1.981e+03,,17.2,0.0,10.6,0.0,1.018e+03,300.0,3.1
100,0,2016-04-05 04:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,17.2,0.0,10.6,0.0,1.018e+03,300.0,3.1
150,0,2016-04-05 04:00:00,363.2,1,Office,65657,1.955e+03,8.0,8.0,,7.6,,1.0045e+03,220.0,2.1
0,0,2016-04-05 05:00:00,0.0,0,Education,7432,2.008e+03,,16.7,0.0,10.6,0.0,1.0185e+03,320.0,2.1
50,0,2016-04-05 05:00:00,0.0,0,Other,4698,1.981e+03,,16.7,0.0,10.6,0.0,1.0185e+03,320.0,2.1
50,1,2016-04-05 05:00:00,2870.3,0,Other,4698,1.981e+03,,16.7,0.0,10.6,0.0,1.0185e+03,320.0,2.1
100,0,2016-04-05 05:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,16.7,0.0,10.6,0.0,1.0185e+03,320.0,2.1
150,0,2016-04-05 05:00:00,379.1,1,Office,65657,1.955e+03,8.0,8.0,,7.6,,1.005e+03,260.0,2.1
0,0,2016-04-05 06:00:00,0.0,0,Education,7432,2.008e+03,,16.1,0.0,10.0,0.0,1.0185e+03,310.0,2.6
50,0,2016-04-05 06:00:00,0.0,0,Other,4698,1.981e+03,,16.1,0.0,10.0,0.0,1.0185e+03,310.0,2.6
50,1,2016-04-05 06:00:00,2617.04,0,Other,4698,1.981e+03,,16.1,0.0,10.0,0.0,1.0185e+03,310.0,2.6
100,0,2016-04-05 06:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,16.1,0.0,10.0,0.0,1.0185e+03,310.0,2.6
150,0,2016-04-05 06:00:00,415.5,1,Office,65657,1.955e+03,8.0,7.2,,6.6,,1.0055e+03,260.0,3.6
0,0,2016-04-05 07:00:00,0.0,0,Education,7432,2.008e+03,,15.6,0.0,10.6,0.0,1.019e+03,320.0,2.1
50,0,2016-04-05 07:00:00,0.0,0,Other,4698,1.981e+03,,15.6,0.0,10.6,0.0,1.019e+03,320.0,2.1
50,1,2016-04-05 07:00:00,2659.25,0,Other,4698,1.981e+03,,15.6,0.0,10.6,0.0,1.019e+03,320.0,2.1
100,0,2016-04-05 07:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,15.6,0.0,10.6,0.0,1.019e+03,320.0,2.1
150,0,2016-04-05 07:00:00,427.1,1,Office,65657,1.955e+03,8.0,7.7,0.0,7.1,,1.0065e+03,270.0,2.6
0,0,2016-04-05 08:00:00,0.0,0,Education,7432,2.008e+03,,15.6,0.0,11.7,0.0,1.02e+03,270.0,1.5
50,0,2016-04-05 08:00:00,0.0,0,Other,4698,1.981e+03,,15.6,0.0,11.7,0.0,1.02e+03,270.0,1.5
50,1,2016-04-05 08:00:00,2701.46,0,Other,4698,1.981e+03,,15.6,0.0,11.7,0.0,1.02e+03,270.0,1.5
100,0,2016-04-05 08:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,15.6,0.0,11.7,0.0,1.02e+03,270.0,1.5
150,0,2016-04-05 08:00:00,453.0,1,Office,65657,1.955e+03,8.0,9.5,,6.8,,1.007e+03,270.0,3.6
0,0,2016-04-05 09:00:00,0.0,0,Education,7432,2.008e+03,,18.9,0.0,12.2,0.0,1.0205e+03,310.0,2.6
50,0,2016-04-05 09:00:00,0.0,0,Other,4698,1.981e+03,,18.9,0.0,12.2,0.0,1.0205e+03,310.0,2.6
50,1,2016-04-05 09:00:00,2701.46,0,Other,4698,1.981e+03,,18.9,0.0,12.2,0.0,1.0205e+03,310.0,2.6
100,0,2016-04-05 09:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,18.9,0.0,12.2,0.0,1.0205e+03,310.0,2.6
150,0,2016-04-05 09:00:00,509.8,1,Office,65657,1.955e+03,8.0,10.5,0.0,6.2,,1.007e+03,280.0,4.1
0,0,2016-04-05 10:00:00,0.0,0,Education,7432,2.008e+03,,21.7,0.0,11.1,0.0,1.021e+03,330.0,4.1
50,0,2016-04-05 10:00:00,0.0,0,Other,4698,1.981e+03,,21.7,0.0,11.1,0.0,1.021e+03,330.0,4.1
50,1,2016-04-05 10:00:00,2701.46,0,Other,4698,1.981e+03,,21.7,0.0,11.1,0.0,1.021e+03,330.0,4.1
100,0,2016-04-05 10:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.7,0.0,11.1,0.0,1.021e+03,330.0,4.1
150,0,2016-04-05 10:00:00,524.9,1,Office,65657,1.955e+03,8.0,12.0,,7.1,,1.0075e+03,250.0,3.6
0,0,2016-04-05 11:00:00,0.0,0,Education,7432,2.008e+03,,23.9,0.0,8.9,0.0,1.021e+03,340.0,5.1
50,0,2016-04-05 11:00:00,0.0,0,Other,4698,1.981e+03,,23.9,0.0,8.9,0.0,1.021e+03,340.0,5.1
50,1,2016-04-05 11:00:00,2659.25,0,Other,4698,1.981e+03,,23.9,0.0,8.9,0.0,1.021e+03,340.0,5.1
100,0,2016-04-05 11:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,23.9,0.0,8.9,0.0,1.021e+03,340.0,5.1
150,0,2016-04-05 11:00:00,539.3,1,Office,65657,1.955e+03,8.0,13.2,,6.4,,1.0075e+03,250.0,4.1
0,0,2016-04-05 12:00:00,0.0,0,Education,7432,2.008e+03,,26.1,0.0,7.2,0.0,1.021e+03,320.0,5.1
50,0,2016-04-05 12:00:00,0.0,0,Other,4698,1.981e+03,,26.1,0.0,7.2,0.0,1.021e+03,320.0,5.1
50,1,2016-04-05 12:00:00,2574.83,0,Other,4698,1.981e+03,,26.1,0.0,7.2,0.0,1.021e+03,320.0,5.1
100,0,2016-04-05 12:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,26.1,0.0,7.2,0.0,1.021e+03,320.0,5.1
150,0,2016-04-05 12:00:00,541.2,1,Office,65657,1.955e+03,8.0,13.1,,4.6,,1.0075e+03,270.0,5.7
0,0,2016-04-05 13:00:00,0.0,0,Education,7432,2.008e+03,,27.2,0.0,7.2,0.0,1.02e+03,20.0,5.7
50,0,2016-04-05 13:00:00,0.0,0,Other,4698,1.981e+03,,27.2,0.0,7.2,0.0,1.02e+03,20.0,5.7
50,1,2016-04-05 13:00:00,2363.78,0,Other,4698,1.981e+03,,27.2,0.0,7.2,0.0,1.02e+03,20.0,5.7
100,0,2016-04-05 13:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,27.2,0.0,7.2,0.0,1.02e+03,20.0,5.7
150,0,2016-04-05 13:00:00,539.7,1,Office,65657,1.955e+03,8.0,14.1,,3.9,,1.0075e+03,280.0,5.7
0,0,2016-04-05 14:00:00,0.0,0,Education,7432,2.008e+03,,27.8,0.0,5.6,0.0,1.0195e+03,30.0,4.6
50,0,2016-04-05 14:00:00,0.0,0,Other,4698,1.981e+03,,27.8,0.0,5.6,0.0,1.0195e+03,30.0,4.6
50,1,2016-04-05 14:00:00,2617.04,0,Other,4698,1.981e+03,,27.8,0.0,5.6,0.0,1.0195e+03,30.0,4.6
100,0,2016-04-05 14:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,27.8,0.0,5.6,0.0,1.0195e+03,30.0,4.6
150,0,2016-04-05 14:00:00,543.5,1,Office,65657,1.955e+03,8.0,13.5,,3.3,,1.0075e+03,270.0,6.7
0,0,2016-04-05 15:00:00,0.0,0,Education,7432,2.008e+03,,28.3,0.0,5.6,0.0,1.019e+03,20.0,3.6
50,0,2016-04-05 15:00:00,0.0,0,Other,4698,1.981e+03,,28.3,0.0,5.6,0.0,1.019e+03,20.0,3.6
50,1,2016-04-05 15:00:00,2490.41,0,Other,4698,1.981e+03,,28.3,0.0,5.6,0.0,1.019e+03,20.0,3.6
100,0,2016-04-05 15:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,28.3,0.0,5.6,0.0,1.019e+03,20.0,3.6
150,0,2016-04-05 15:00:00,527.4,1,Office,65657,1.955e+03,8.0,15.2,,2.2,,1.008e+03,290.0,5.1
0,0,2016-04-05 16:00:00,0.0,0,Education,7432,2.008e+03,,28.3,0.0,5.0,0.0,1.0185e+03,,2.6
50,0,2016-04-05 16:00:00,0.0,0,Other,4698,1.981e+03,,28.3,0.0,5.0,0.0,1.0185e+03,,2.6
50,1,2016-04-05 16:00:00,2532.62,0,Other,4698,1.981e+03,,28.3,0.0,5.0,0.0,1.0185e+03,,2.6
100,0,2016-04-05 16:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,28.3,0.0,5.0,0.0,1.0185e+03,,2.6
150,0,2016-04-05 16:00:00,497.4,1,Office,65657,1.955e+03,8.0,15.0,,1.1,,1.008e+03,290.0,5.7
0,0,2016-04-05 17:00:00,0.0,0,Education,7432,2.008e+03,,28.9,2.0,6.7,0.0,1.018e+03,330.0,4.1
50,0,2016-04-05 17:00:00,0.0,0,Other,4698,1.981e+03,,28.9,2.0,6.7,0.0,1.018e+03,330.0,4.1
50,1,2016-04-05 17:00:00,2870.3,0,Other,4698,1.981e+03,,28.9,2.0,6.7,0.0,1.018e+03,330.0,4.1
100,0,2016-04-05 17:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,28.9,2.0,6.7,0.0,1.018e+03,330.0,4.1
150,0,2016-04-05 17:00:00,454.3,1,Office,65657,1.955e+03,8.0,14.0,,1.8,,1.0085e+03,310.0,4.1
0,0,2016-04-05 18:00:00,0.0,0,Education,7432,2.008e+03,,27.2,2.0,9.4,0.0,1.018e+03,60.0,7.2
50,0,2016-04-05 18:00:00,0.0,0,Other,4698,1.981e+03,,27.2,2.0,9.4,0.0,1.018e+03,60.0,7.2
50,1,2016-04-05 18:00:00,3250.2,0,Other,4698,1.981e+03,,27.2,2.0,9.4,0.0,1.018e+03,60.0,7.2
100,0,2016-04-05 18:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,27.2,2.0,9.4,0.0,1.018e+03,60.0,7.2
150,0,2016-04-05 18:00:00,425.7,1,Office,65657,1.955e+03,8.0,13.9,,1.4,,1.009e+03,300.0,3.6
0,0,2016-04-05 19:00:00,0.0,0,Education,7432,2.008e+03,,25.0,2.0,8.9,0.0,1.0185e+03,60.0,6.2
50,0,2016-04-05 19:00:00,0.0,0,Other,4698,1.981e+03,,25.0,2.0,8.9,0.0,1.0185e+03,60.0,6.2
50,1,2016-04-05 19:00:00,2743.67,0,Other,4698,1.981e+03,,25.0,2.0,8.9,0.0,1.0185e+03,60.0,6.2
100,0,2016-04-05 19:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,25.0,2.0,8.9,0.0,1.0185e+03,60.0,6.2
150,0,2016-04-05 19:00:00,402.8,1,Office,65657,1.955e+03,8.0,13.0,,1.6,,1.0095e+03,290.0,2.6
0,0,2016-04-05 20:00:00,0.0,0,Education,7432,2.008e+03,,22.2,2.0,10.6,0.0,1.0195e+03,60.0,6.2
50,0,2016-04-05 20:00:00,0.0,0,Other,4698,1.981e+03,,22.2,2.0,10.6,0.0,1.0195e+03,60.0,6.2
50,1,2016-04-05 20:00:00,2912.51,0,Other,4698,1.981e+03,,22.2,2.0,10.6,0.0,1.0195e+03,60.0,6.2
100,0,2016-04-05 20:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,22.2,2.0,10.6,0.0,1.0195e+03,60.0,6.2
150,0,2016-04-05 20:00:00,379.0,1,Office,65657,1.955e+03,8.0,11.2,,3.2,,1.0105e+03,270.0,3.1
0,0,2016-04-05 21:00:00,0.0,0,Education,7432,2.008e+03,,20.6,2.0,12.2,0.0,1.0205e+03,60.0,4.6
50,0,2016-04-05 21:00:00,0.0,0,Other,4698,1.981e+03,,20.6,2.0,12.2,0.0,1.0205e+03,60.0,4.6
50,1,2016-04-05 21:00:00,2870.3,0,Other,4698,1.981e+03,,20.6,2.0,12.2,0.0,1.0205e+03,60.0,4.6
100,0,2016-04-05 21:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,20.6,2.0,12.2,0.0,1.0205e+03,60.0,4.6
150,0,2016-04-05 21:00:00,375.5,1,Office,65657,1.955e+03,8.0,10.4,0.0,4.2,,1.011e+03,270.0,4.1
0,0,2016-04-05 22:00:00,0.0,0,Education,7432,2.008e+03,,20.0,2.0,12.8,0.0,1.021e+03,30.0,4.1
50,0,2016-04-05 22:00:00,0.0,0,Other,4698,1.981e+03,,20.0,2.0,12.8,0.0,1.021e+03,30.0,4.1
50,1,2016-04-05 22:00:00,2828.09,0,Other,4698,1.981e+03,,20.0,2.0,12.8,0.0,1.021e+03,30.0,4.1
100,0,2016-04-05 22:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,20.0,2.0,12.8,0.0,1.021e+03,30.0,4.1
150,0,2016-04-05 22:00:00,368.0,1,Office,65657,1.955e+03,8.0,9.0,,3.4,,1.011e+03,260.0,5.7
0,0,2016-04-05 23:00:00,0.0,0,Education,7432,2.008e+03,,19.4,2.0,13.9,0.0,1.0215e+03,30.0,3.6
50,0,2016-04-05 23:00:00,0.0,0,Other,4698,1.981e+03,,19.4,2.0,13.9,0.0,1.0215e+03,30.0,3.6
50,1,2016-04-05 23:00:00,2870.3,0,Other,4698,1.981e+03,,19.4,2.0,13.9,0.0,1.0215e+03,30.0,3.6
100,0,2016-04-05 23:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,19.4,2.0,13.9,0.0,1.0215e+03,30.0,3.6
150,0,2016-04-05 23:00:00,356.7,1,Office,65657,1.955e+03,8.0,7.8,0.0,3.0,,1.011e+03,240.0,4.1
0,0,2016-04-06 00:00:00,0.0,0,Education,7432,2.008e+03,,19.4,2.0,13.9,0.0,1.0215e+03,40.0,4.1
50,0,2016-04-06 00:00:00,0.0,0,Other,4698,1.981e+03,,19.4,2.0,13.9,0.0,1.0215e+03,40.0,4.1
50,1,2016-04-06 00:00:00,2954.72,0,Other,4698,1.981e+03,,19.4,2.0,13.9,0.0,1.0215e+03,40.0,4.1
100,0,2016-04-06 00:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,19.4,2.0,13.9,0.0,1.0215e+03,40.0,4.1
150,0,2016-04-06 00:00:00,347.5,1,Office,65657,1.955e+03,8.0,7.1,,2.3,,1.011e+03,240.0,4.6
0,0,2016-04-06 01:00:00,0.0,0,Education,7432,2.008e+03,,18.9,2.0,13.9,0.0,1.0215e+03,30.0,3.6
50,0,2016-04-06 01:00:00,0.0,0,Other,4698,1.981e+03,,18.9,2.0,13.9,0.0,1.0215e+03,30.0,3.6
50,1,2016-04-06 01:00:00,3123.57,0,Other,4698,1.981e+03,,18.9,2.0,13.9,0.0,1.0215e+03,30.0,3.6
100,0,2016-04-06 01:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,18.9,2.0,13.9,0.0,1.0215e+03,30.0,3.6
150,0,2016-04-06 01:00:00,350.3,1,Office,65657,1.955e+03,8.0,6.2,0.0,2.1,,1.0105e+03,220.0,3.1
0,0,2016-04-06 02:00:00,0.0,0,Education,7432,2.008e+03,,18.3,2.0,13.3,0.0,1.0215e+03,30.0,3.6
50,0,2016-04-06 02:00:00,0.0,0,Other,4698,1.981e+03,,18.3,2.0,13.3,0.0,1.0215e+03,30.0,3.6
50,1,2016-04-06 02:00:00,2996.94,0,Other,4698,1.981e+03,,18.3,2.0,13.3,0.0,1.0215e+03,30.0,3.6
100,0,2016-04-06 02:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,18.3,2.0,13.3,0.0,1.0215e+03,30.0,3.6
150,0,2016-04-06 02:00:00,354.0,1,Office,65657,1.955e+03,8.0,5.9,0.0,3.6,,1.01e+03,220.0,3.6
0,0,2016-04-06 03:00:00,0.0,0,Education,7432,2.008e+03,,18.3,2.0,13.9,0.0,1.021e+03,70.0,4.6
50,0,2016-04-06 03:00:00,0.0,0,Other,4698,1.981e+03,,18.3,2.0,13.9,0.0,1.021e+03,70.0,4.6
50,1,2016-04-06 03:00:00,3081.36,0,Other,4698,1.981e+03,,18.3,2.0,13.9,0.0,1.021e+03,70.0,4.6
100,0,2016-04-06 03:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,18.3,2.0,13.9,0.0,1.021e+03,70.0,4.6
150,0,2016-04-06 03:00:00,355.0,1,Office,65657,1.955e+03,8.0,5.8,0.0,4.2,,1.01e+03,230.0,5.1
0,0,2016-04-06 04:00:00,0.0,0,Education,7432,2.008e+03,,18.3,0.0,13.3,0.0,1.0215e+03,70.0,4.6
50,0,2016-04-06 04:00:00,0.0,0,Other,4698,1.981e+03,,18.3,0.0,13.3,0.0,1.0215e+03,70.0,4.6
50,1,2016-04-06 04:00:00,2954.72,0,Other,4698,1.981e+03,,18.3,0.0,13.3,0.0,1.0215e+03,70.0,4.6
100,0,2016-04-06 04:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,18.3,0.0,13.3,0.0,1.0215e+03,70.0,4.6
150,0,2016-04-06 04:00:00,355.3,1,Office,65657,1.955e+03,8.0,6.3,,4.6,,1.009e+03,210.0,5.7
0,0,2016-04-06 05:00:00,0.0,0,Education,7432,2.008e+03,,17.8,0.0,12.2,0.0,1.0215e+03,60.0,5.7
50,0,2016-04-06 05:00:00,0.0,0,Other,4698,1.981e+03,,17.8,0.0,12.2,0.0,1.0215e+03,60.0,5.7
50,1,2016-04-06 05:00:00,2828.09,0,Other,4698,1.981e+03,,17.8,0.0,12.2,0.0,1.0215e+03,60.0,5.7
100,0,2016-04-06 05:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,17.8,0.0,12.2,0.0,1.0215e+03,60.0,5.7
150,0,2016-04-06 05:00:00,369.8,1,Office,65657,1.955e+03,8.0,7.1,,4.6,,1.0085e+03,210.0,5.7
0,0,2016-04-06 06:00:00,0.0,0,Education,7432,2.008e+03,,17.2,2.0,11.7,0.0,1.022e+03,60.0,4.1
50,0,2016-04-06 06:00:00,0.0,0,Other,4698,1.981e+03,,17.2,2.0,11.7,0.0,1.022e+03,60.0,4.1
50,1,2016-04-06 06:00:00,2785.88,0,Other,4698,1.981e+03,,17.2,2.0,11.7,0.0,1.022e+03,60.0,4.1
100,0,2016-04-06 06:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,17.2,2.0,11.7,0.0,1.022e+03,60.0,4.1
150,0,2016-04-06 06:00:00,411.9,1,Office,65657,1.955e+03,8.0,7.8,,5.3,,1.008e+03,210.0,5.7
0,0,2016-04-06 07:00:00,0.0,0,Education,7432,2.008e+03,,16.7,2.0,11.7,0.0,1.0225e+03,70.0,3.6
50,0,2016-04-06 07:00:00,0.0,0,Other,4698,1.981e+03,,16.7,2.0,11.7,0.0,1.0225e+03,70.0,3.6
50,1,2016-04-06 07:00:00,2828.09,0,Other,4698,1.981e+03,,16.7,2.0,11.7,0.0,1.0225e+03,70.0,3.6
100,0,2016-04-06 07:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,16.7,2.0,11.7,0.0,1.0225e+03,70.0,3.6
150,0,2016-04-06 07:00:00,446.7,1,Office,65657,1.955e+03,8.0,8.4,,7.2,,1.0075e+03,220.0,7.2
0,0,2016-04-06 08:00:00,0.0,0,Education,7432,2.008e+03,,17.2,2.0,11.1,0.0,1.023e+03,60.0,3.6
50,0,2016-04-06 08:00:00,0.0,0,Other,4698,1.981e+03,,17.2,2.0,11.1,0.0,1.023e+03,60.0,3.6
50,1,2016-04-06 08:00:00,2743.67,0,Other,4698,1.981e+03,,17.2,2.0,11.1,0.0,1.023e+03,60.0,3.6
100,0,2016-04-06 08:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,17.2,2.0,11.1,0.0,1.023e+03,60.0,3.6
150,0,2016-04-06 08:00:00,476.3,1,Office,65657,1.955e+03,8.0,8.7,,8.4,,1.007e+03,210.0,6.7
0,0,2016-04-06 09:00:00,0.0,0,Education,7432,2.008e+03,,19.4,2.0,11.7,0.0,1.0225e+03,80.0,5.1
50,0,2016-04-06 09:00:00,0.0,0,Other,4698,1.981e+03,,19.4,2.0,11.7,0.0,1.0225e+03,80.0,5.1
50,1,2016-04-06 09:00:00,2828.09,0,Other,4698,1.981e+03,,19.4,2.0,11.7,0.0,1.0225e+03,80.0,5.1
100,0,2016-04-06 09:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,19.4,2.0,11.7,0.0,1.0225e+03,80.0,5.1
150,0,2016-04-06 09:00:00,509.7,1,Office,65657,1.955e+03,8.0,10.0,,7.9,,1.0065e+03,250.0,7.2
0,0,2016-04-06 10:00:00,0.0,0,Education,7432,2.008e+03,,21.1,2.0,10.6,0.0,1.0235e+03,90.0,7.7
50,0,2016-04-06 10:00:00,0.0,0,Other,4698,1.981e+03,,21.1,2.0,10.6,0.0,1.0235e+03,90.0,7.7
50,1,2016-04-06 10:00:00,2785.88,0,Other,4698,1.981e+03,,21.1,2.0,10.6,0.0,1.0235e+03,90.0,7.7
100,0,2016-04-06 10:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.1,2.0,10.6,0.0,1.0235e+03,90.0,7.7
150,0,2016-04-06 10:00:00,533.4,1,Office,65657,1.955e+03,8.0,11.3,,7.2,,1.006e+03,260.0,6.7
0,0,2016-04-06 11:00:00,0.0,0,Education,7432,2.008e+03,,22.8,2.0,11.7,0.0,1.0235e+03,80.0,8.2
50,0,2016-04-06 11:00:00,0.0,0,Other,4698,1.981e+03,,22.8,2.0,11.7,0.0,1.0235e+03,80.0,8.2
50,1,2016-04-06 11:00:00,2785.88,0,Other,4698,1.981e+03,,22.8,2.0,11.7,0.0,1.0235e+03,80.0,8.2
100,0,2016-04-06 11:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,22.8,2.0,11.7,0.0,1.0235e+03,80.0,8.2
150,0,2016-04-06 11:00:00,536.4,1,Office,65657,1.955e+03,8.0,11.8,,4.1,,1.006e+03,270.0,7.2
0,0,2016-04-06 12:00:00,0.0,0,Education,7432,2.008e+03,,23.3,4.0,11.1,0.0,1.023e+03,90.0,5.7
50,0,2016-04-06 12:00:00,0.0,0,Other,4698,1.981e+03,,23.3,4.0,11.1,0.0,1.023e+03,90.0,5.7
50,1,2016-04-06 12:00:00,2617.04,0,Other,4698,1.981e+03,,23.3,4.0,11.1,0.0,1.023e+03,90.0,5.7
100,0,2016-04-06 12:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,23.3,4.0,11.1,0.0,1.023e+03,90.0,5.7
150,0,2016-04-06 12:00:00,527.2,1,Office,65657,1.955e+03,8.0,11.7,,8.0,,1.006e+03,260.0,7.2
0,0,2016-04-06 13:00:00,0.0,0,Education,7432,2.008e+03,,23.9,4.0,11.1,0.0,1.0225e+03,130.0,5.1
50,0,2016-04-06 13:00:00,0.0,0,Other,4698,1.981e+03,,23.9,4.0,11.1,0.0,1.0225e+03,130.0,5.1
50,1,2016-04-06 13:00:00,2490.41,0,Other,4698,1.981e+03,,23.9,4.0,11.1,0.0,1.0225e+03,130.0,5.1
100,0,2016-04-06 13:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,23.9,4.0,11.1,0.0,1.0225e+03,130.0,5.1
150,0,2016-04-06 13:00:00,535.0,1,Office,65657,1.955e+03,8.0,10.4,,6.6,,1.006e+03,240.0,11.3
0,0,2016-04-06 14:00:00,0.0,0,Education,7432,2.008e+03,,24.4,6.0,11.1,0.0,1.0215e+03,90.0,4.1
50,0,2016-04-06 14:00:00,0.0,0,Other,4698,1.981e+03,,24.4,6.0,11.1,0.0,1.0215e+03,90.0,4.1
50,1,2016-04-06 14:00:00,3081.36,0,Other,4698,1.981e+03,,24.4,6.0,11.1,0.0,1.0215e+03,90.0,4.1
100,0,2016-04-06 14:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,24.4,6.0,11.1,0.0,1.0215e+03,90.0,4.1
150,0,2016-04-06 14:00:00,524.8,1,Office,65657,1.955e+03,8.0,11.6,,3.2,,1.0055e+03,270.0,8.2
0,0,2016-04-06 15:00:00,0.0,0,Education,7432,2.008e+03,,24.4,,11.1,0.0,1.0205e+03,90.0,5.1
50,0,2016-04-06 15:00:00,0.0,0,Other,4698,1.981e+03,,24.4,,11.1,0.0,1.0205e+03,90.0,5.1
50,1,2016-04-06 15:00:00,1519.57,0,Other,4698,1.981e+03,,24.4,,11.1,0.0,1.0205e+03,90.0,5.1
100,0,2016-04-06 15:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,24.4,,11.1,0.0,1.0205e+03,90.0,5.1
150,0,2016-04-06 15:00:00,515.0,1,Office,65657,1.955e+03,8.0,10.6,,2.6,,1.006e+03,260.0,9.8
0,0,2016-04-06 16:00:00,0.0,0,Education,7432,2.008e+03,,25.0,,11.7,0.0,1.0195e+03,90.0,5.7
50,0,2016-04-06 16:00:00,0.0,0,Other,4698,1.981e+03,,25.0,,11.7,0.0,1.0195e+03,90.0,5.7
50,1,2016-04-06 16:00:00,2617.04,0,Other,4698,1.981e+03,,25.0,,11.7,0.0,1.0195e+03,90.0,5.7
100,0,2016-04-06 16:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,25.0,,11.7,0.0,1.0195e+03,90.0,5.7
150,0,2016-04-06 16:00:00,467.0,1,Office,65657,1.955e+03,8.0,11.6,,0.8,,1.006e+03,260.0,12.4
0,0,2016-04-06 17:00:00,0.0,0,Education,7432,2.008e+03,,23.9,,11.1,0.0,1.019e+03,100.0,4.6
50,0,2016-04-06 17:00:00,0.0,0,Other,4698,1.981e+03,,23.9,,11.1,0.0,1.019e+03,100.0,4.6
50,1,2016-04-06 17:00:00,2490.41,0,Other,4698,1.981e+03,,23.9,,11.1,0.0,1.019e+03,100.0,4.6
100,0,2016-04-06 17:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,23.9,,11.1,0.0,1.019e+03,100.0,4.6
150,0,2016-04-06 17:00:00,436.8,1,Office,65657,1.955e+03,8.0,9.6,,1.3,,1.0065e+03,260.0,11.3
0,0,2016-04-06 18:00:00,0.0,0,Education,7432,2.008e+03,,24.4,,11.1,0.0,1.018e+03,110.0,5.1
50,0,2016-04-06 18:00:00,0.0,0,Other,4698,1.981e+03,,24.4,,11.1,0.0,1.018e+03,110.0,5.1
50,1,2016-04-06 18:00:00,1097.47,0,Other,4698,1.981e+03,,24.4,,11.1,0.0,1.018e+03,110.0,5.1
100,0,2016-04-06 18:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,24.4,,11.1,0.0,1.018e+03,110.0,5.1
150,0,2016-04-06 18:00:00,416.5,1,Office,65657,1.955e+03,8.0,9.0,,2.2,,1.0065e+03,260.0,8.8
0,0,2016-04-06 19:00:00,0.0,0,Education,7432,2.008e+03,,22.8,,12.8,0.0,1.018e+03,100.0,5.7
50,0,2016-04-06 19:00:00,0.0,0,Other,4698,1.981e+03,,22.8,,12.8,0.0,1.018e+03,100.0,5.7
50,1,2016-04-06 19:00:00,2828.09,0,Other,4698,1.981e+03,,22.8,,12.8,0.0,1.018e+03,100.0,5.7
100,0,2016-04-06 19:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,22.8,,12.8,0.0,1.018e+03,100.0,5.7
